"chimp_id","year","network_sex","behavior","network_type","bt","ec","deg","trans","sex","mother_id","father_id","dobc","dfs","dls","age_mid_year","avg_rank","rank_class","days_cycling","days_obs","prop_cyc"
"YB",2013,"any_combo","prox","undirected",2,0.977032610420994,206.336402281084,0.944142858881892,"M",NA,NA,1973-07-02,1983-07-02,NA,39.9972621492129,0.390142505986301,"med",NA,NA,NA
"AJ",2014,"any_combo","prox","undirected",15,0.846863003594018,187.790085140961,0.956332572720751,"M","LP",NA,1974-07-02,1983-07-02,2014-07-23,39.9972621492129,0.771978021833333,"hi",NA,NA,NA
"AL",2014,"any_combo","prox","undirected",1,0.316336122972768,87.7539654420769,0.988292666535865,"F",NA,NA,1981-04-24,1994-04-21,NA,33.1854893908282,0.639409904860274,"med",0,127,0
"BB",2014,"any_combo","prox","undirected",0,0.914040584827718,214.21205099582,0.90923991179218,"M",NA,NA,1966-07-02,1983-07-02,NA,47.9972621492129,0.847031963279452,"hi",NA,NA,NA
"BL",2014,"any_combo","prox","undirected",20,0.438358441791955,103.640124122191,0.965262139034998,"F",NA,NA,1960-07-02,1993-05-24,2016-06-04,53.9958932238193,0.774604847145205,"hi",0,124,0
"ES",2014,"any_combo","prox","undirected",0,1,225.16617214155,0.94701081645405,"M","EK","AJ",1994-07-02,1996-03-03,NA,19.9972621492129,1,"hi",NA,NA,NA
"LK",2014,"any_combo","prox","undirected",16,0.946286220483827,217.02362440199,0.922782715747593,"M","LP",NA,1983-07-02,1983-07-02,NA,30.9979466119097,0.915251643443836,"hi",NA,NA,NA
"LN",2014,"any_combo","prox","undirected",3,0.570114965973632,151.540061048892,0.937128283509162,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,18.8720054757016,0.225395152854795,"lo",0,173,0
"ML",2014,"any_combo","prox","undirected",3,0.550011851937701,153.306328497687,0.954015976096909,"F",NA,NA,1996-01-18,2009-01-14,NA,18.4503764544832,0.545626975356164,"med",0,176,0
"MX",2014,"any_combo","prox","undirected",29,0.3865687362501,80.4489169355575,0.945714218194266,"M","MU","SL",1998-01-15,1999-01-09,NA,16.4572210814511,0,"lo",NA,NA,NA
"NP",2014,"any_combo","prox","undirected",0,0.892703877039282,238.273312880516,0.90726670160556,"F","NL","LK",2000-02-09,2000-02-11,NA,14.3901437371663,0,"lo",9,172,0.0523255813953488
"OT",2014,"any_combo","prox","undirected",38,0.301085509015395,89.1991796182358,0.982012637151087,"F","OU","ST",1998-02-13,1998-02-13,NA,16.3778234086242,0.3756585882,"med",0,133,0
"OU",2014,"any_combo","prox","undirected",20,0.444166409559284,120.837966326259,0.95354419111802,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,34.5462012320329,1,"hi",0,136,0
"PB",2014,"any_combo","prox","undirected",0,0.700628093603063,176.545755425473,0.921062536714127,"M","PU",NA,1995-01-24,1995-02-24,NA,19.4332648870637,0.633684580189041,"med",NA,NA,NA
"PO",2014,"any_combo","prox","undirected",1,0.500206349757466,130.204498896839,0.948992194699701,"F",NA,NA,1998-03-04,2011-03-01,NA,16.3258042436687,0.300526870690411,"lo",15,107,0.14018691588785
"QT",2014,"any_combo","prox","undirected",1,0.461436747694039,111.738093676584,0.94059735045731,"F",NA,NA,1992-06-20,2005-06-17,NA,22.0287474332649,0.477660695736986,"med",14,163,0.0858895705521472
"RD",2014,"any_combo","prox","undirected",14,0.801059801565272,169.595484991151,0.962489281486219,"F",NA,NA,1995-10-16,2008-10-12,2017-01-13,18.7077344284736,0.075131717509589,"lo",17,66,0.257575757575758
"TG",2014,"any_combo","prox","undirected",0,0.539310416703707,143.963316021299,0.956888173285477,"F",NA,NA,1980-05-17,1993-05-14,NA,34.1218343600274,0.924868282490411,"hi",1,189,0.00529100529100529
"TJ",2014,"any_combo","prox","undirected",0,0.897899740439084,207.598326189918,0.913269032097848,"M","TG","AJ",1995-08-13,1995-08-13,NA,18.8829568788501,0.719802799769863,"hi",NA,NA,NA
"UM",2014,"any_combo","prox","undirected",17,0.414093690105877,96.8689107358362,0.917118956426176,"F",NA,NA,1982-12-31,1995-12-28,NA,31.4989733059548,0.688514225265753,"hi",6,64,0.09375
"WA",2014,"any_combo","prox","undirected",58,0.43323489351615,114.848125040223,0.949749800052016,"F",NA,NA,1991-11-29,2004-11-25,NA,22.5872689938398,0.150263435345205,"lo",5,177,0.0282485875706215
"WL",2014,"any_combo","prox","undirected",24,0.545186382087527,131.888366311745,0.945861883025465,"F",NA,NA,1992-10-27,2005-10-24,NA,21.6755646817248,0.849736564654795,"hi",20,141,0.141843971631206
"YB",2014,"any_combo","prox","undirected",13,0.674168273039898,146.082591808698,0.946103133107496,"M",NA,NA,1973-07-02,1983-07-02,NA,40.9965776865161,0.554250087454795,"med",NA,NA,NA
"AL",2015,"any_combo","prox","undirected",0,0.557631024236988,100.790456319601,0.987807566766865,"F",NA,NA,1981-04-24,1994-04-21,NA,34.1848049281314,0.640964799978082,"hi",46,250,0.184
"AT",2015,"any_combo","prox","undirected",0,0.725897405016452,128.058622921233,0.98711976060813,"M","AL",NA,1999-11-02,1999-11-04,NA,15.6605065023956,0.560481527512329,"med",NA,NA,NA
"BB",2015,"any_combo","prox","undirected",6,0.683944820662245,110.261113936609,0.990868657595018,"M",NA,NA,1966-07-02,1983-07-02,NA,48.9965776865161,0.892507264621918,"hi",NA,NA,NA
"BL",2015,"any_combo","prox","undirected",34,0.308183181418791,60.9657531560047,0.986892115493668,"F",NA,NA,1960-07-02,1993-05-24,2016-06-04,54.9952087611225,0.784578880046575,"hi",0,178,0
"ES",2015,"any_combo","prox","undirected",0,0.989256946519054,175.194162544812,0.98647462487352,"M","EK","AJ",1994-07-02,1996-03-03,NA,20.9965776865161,1,"hi",NA,NA,NA
"GG",2015,"any_combo","prox","undirected",74,0.256796779003494,46.8318656744093,0.989166490627983,"F","GS","AJ?",2002-07-02,2005-01-19,NA,12.9965776865161,0.1875,"lo",0,128,0
"LK",2015,"any_combo","prox","undirected",0,1,176.131540560781,0.987599859253479,"M","LP",NA,1983-07-02,1983-07-02,NA,31.9972621492129,0.722125363169863,"hi",NA,NA,NA
"LN",2015,"any_combo","prox","undirected",53,0.381611699054818,75.9845654235591,0.98989059521941,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,19.8713210130048,0.267009508983562,"lo",14,172,0.0813953488372093
"ML",2015,"any_combo","prox","undirected",0,0.42286918264265,82.2126635884886,0.989812734009233,"F",NA,NA,1996-01-18,2009-01-14,NA,19.4496919917864,0.526228485967123,"med",24,268,0.0895522388059701
"MX",2015,"any_combo","prox","undirected",22,0.41211518769944,69.9594946905079,0.989562697708702,"M","MU","SL",1998-01-15,1999-01-09,NA,17.4565366187543,0.0586135325013699,"lo",NA,NA,NA
"NP",2015,"any_combo","prox","undirected",1,0.675407009622084,139.033705578995,0.985335267396103,"F","NL","LK",2000-02-09,2000-02-11,NA,15.3894592744695,0.0198793216027397,"lo",0,264,0
"OT",2015,"any_combo","prox","undirected",37,0.479801470061969,84.8917550805302,0.995642761865306,"F","OU","ST",1998-02-13,1998-02-13,NA,17.3771389459274,0.41250715069589,"med",31,208,0.149038461538462
"OU",2015,"any_combo","prox","undirected",16,0.467139220879978,87.4721565630582,0.983349855958579,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,35.5455167693361,1,"hi",10,223,0.0448430493273543
"PB",2015,"any_combo","prox","undirected",0,0.710350254273465,124.974950807555,0.988534378938999,"M","PU",NA,1995-01-24,1995-02-24,NA,20.4325804243669,0.699398090684932,"med",NA,NA,NA
"PO",2015,"any_combo","prox","undirected",0,0.649959695916271,138.4711528407,0.982699072577019,"F",NA,NA,1998-03-04,2011-03-01,NA,17.3251197809719,0.338816548780822,"med",3,219,0.0136986301369863
"QT",2015,"any_combo","prox","undirected",5,0.50161718114153,96.6082139303137,0.989511002659701,"F",NA,NA,1992-06-20,2005-06-17,NA,23.0280629705681,0.541010587553425,"med",0,218,0
"RD",2015,"any_combo","prox","undirected",0,0.529804420439722,103.891268910926,0.988507672020039,"F",NA,NA,1995-10-16,2008-10-12,2017-01-13,19.7070499657769,0.0562998643863014,"lo",0,104,0
"TG",2015,"any_combo","prox","undirected",0,0.547650888741858,98.7416249144732,0.989139650839108,"F",NA,NA,1980-05-17,1993-05-14,NA,35.1211498973306,0.928192960115068,"hi",16,223,0.0717488789237668
"TJ",2015,"any_combo","prox","undirected",0,0.740779425753343,124.23886365832,0.992841542051719,"M","TG","AJ",1995-08-13,1995-08-13,NA,19.8822724161533,0.838210875742466,"hi",NA,NA,NA
"UM",2015,"any_combo","prox","undirected",27,0.363170686643452,59.6039587402971,0.986442095365233,"F",NA,NA,1982-12-31,1995-12-28,NA,32.498288843258,0.712771839775342,"hi",0,72,0
"WA",2015,"any_combo","prox","undirected",9,0.583793821324201,100.668923983134,0.988611920082211,"F",NA,NA,1991-11-29,2004-11-25,NA,23.5865845311431,0.139241933964384,"lo",52,186,0.279569892473118
"WL",2015,"any_combo","prox","undirected",0,0.465754457994493,91.2130871420352,0.985613805026915,"F",NA,NA,1992-10-27,2005-10-24,NA,22.6748802190281,0.856385919931507,"hi",0,194,0
"YB",2015,"any_combo","prox","undirected",0,0.813388580944622,143.427211533892,0.984345981320839,"M",NA,NA,1973-07-02,1983-07-02,NA,41.9958932238193,0.533810709709589,"med",NA,NA,NA
"AL",2016,"any_combo","prox","undirected",8,0.568754174835927,141.010149151896,0.953161554647653,"F",NA,NA,1981-04-24,1994-04-21,NA,35.1868583162218,0.702128870521858,"hi",0,175,0
"AT",2016,"any_combo","prox","undirected",0,0.876167868871772,221.623072038728,0.948680945894642,"M","AL",NA,1999-11-02,1999-11-04,NA,16.662559890486,0.683515482961749,"med",NA,NA,NA
"BB",2016,"any_combo","prox","undirected",1,0.838366708023689,198.918245725381,0.95193047975282,"M",NA,NA,1966-07-02,1983-07-02,NA,49.9986310746064,0.788023679265027,"hi",NA,NA,NA
"DL",2016,"any_combo","prox","undirected",50,0.480746346011122,122.80890144793,0.949500304832535,"F",NA,NA,2003-01-07,2016-01-04,NA,13.4811772758385,0,"lo",45,90,0.5
"ES",2016,"any_combo","prox","undirected",0,1,262.386271560531,0.949189943804943,"M","EK","AJ",1994-07-02,1996-03-03,NA,21.9986310746064,1,"hi",NA,NA,NA
"GG",2016,"any_combo","prox","undirected",56,0.529959153702744,143.017666859957,0.957774498728625,"F","GS","AJ?",2002-07-02,2005-01-19,NA,13.9986310746064,0.108583788472678,"lo",0,80,0
"LK",2016,"any_combo","prox","undirected",1,0.857271876572897,207.457640581862,0.952394826125737,"M","LP",NA,1983-07-02,1983-07-02,NA,32.9993155373032,0.583333333,"med",NA,NA,NA
"LN",2016,"any_combo","prox","undirected",1,0.493715357113985,130.952775492863,0.964818265802724,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,20.8733744010951,0.295503187789617,"lo",10,72,0.138888888888889
"ML",2016,"any_combo","prox","undirected",1,0.438167703309009,115.342353120223,0.957305335317529,"F",NA,NA,1996-01-18,2009-01-14,NA,20.4517453798768,0.566586976062841,"med",0,195,0
"MX",2016,"any_combo","prox","undirected",12,0.50223617255065,119.603537097605,0.967870641136003,"M","MU","SL",1998-01-15,1999-01-09,NA,18.4585900068446,0.122495446284153,"lo",NA,NA,NA
"NP",2016,"any_combo","prox","undirected",26,0.536454462583213,161.812191384687,0.926039049447777,"F","NL","LK",2000-02-09,2000-02-11,NA,16.3915126625599,0.186919398743169,"lo",0,195,0
"OG",2016,"any_combo","prox","undirected",0,0.751189052457106,198.123310070434,0.944454026604039,"M","OU","MS",2001-04-05,2001-04-12,NA,15.2388774811773,0.350182149163934,"lo",NA,NA,NA
"OT",2016,"any_combo","prox","undirected",11,0.365591223777124,103.44522244897,0.946889622449918,"F","OU","ST",1998-02-13,1998-02-13,NA,18.3791923340178,0.490960837898907,"med",0,98,0
"OU",2016,"any_combo","prox","undirected",78,0.37166392307331,100.935459347352,0.955481161804935,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,36.5475701574264,1,"hi",0,97,0
"PB",2016,"any_combo","prox","undirected",0,0.810747746739455,204.64028446427,0.944194284420572,"M","PU",NA,1995-01-24,1995-02-24,NA,21.4346338124572,0.78301457181694,"hi",NA,NA,NA
"PO",2016,"any_combo","prox","undirected",7,0.50910507433223,140.962692521759,0.96296603188189,"F",NA,NA,1998-03-04,2011-03-01,NA,18.3271731690623,0.363274134696721,"med",12,124,0.0967741935483871
"QT",2016,"any_combo","prox","undirected",44,0.379826087702724,100.436431047463,0.952609015943964,"F",NA,NA,1992-06-20,2005-06-17,NA,24.0301163586585,0.634357923579235,"med",0,150,0
"RD",2016,"any_combo","prox","undirected",12,0.461167721138014,131.037230465686,0.949796240329069,"F",NA,NA,1995-10-16,2008-10-12,2017-01-13,20.7091033538672,0,"lo",2,76,0.0263157894736842
"TG",2016,"any_combo","prox","undirected",0,0.635548954702642,174.051792998541,0.953039288075528,"F",NA,NA,1980-05-17,1993-05-14,NA,36.1232032854209,0.932229053057377,"hi",0,197,0
"TJ",2016,"any_combo","prox","undirected",4,0.723621279692704,190.297332598512,0.943332439980935,"M","TG","AJ",1995-08-13,1995-08-13,NA,20.8843258042437,0.916666667,"hi",NA,NA,NA
"TT",2016,"any_combo","prox","undirected",0,0.75397628711872,207.292898507446,0.948917989549958,"M","TG","AJ",2000-11-03,2000-11-08,NA,15.6577686516085,0.399817850836066,"med",NA,NA,NA
"UM",2016,"any_combo","prox","undirected",0,0.821118275128856,216.761375926392,0.961842411861544,"F",NA,NA,1982-12-31,1995-12-28,NA,33.5003422313484,0.769899818002732,"hi",0,129,0
"WA",2016,"any_combo","prox","undirected",11,0.359261618729307,100.964577505206,0.935859264977098,"F",NA,NA,1991-11-29,2004-11-25,NA,24.5886379192334,0.111122495516393,"lo",0,77,0
"WL",2016,"any_combo","prox","undirected",3,0.575323196331795,153.674059420318,0.958603612184972,"F",NA,NA,1992-10-27,2005-10-24,NA,23.6769336071184,0.864458105576503,"hi",0,131,0
"YB",2016,"any_combo","prox","undirected",46,0.718438162259527,164.972412445988,0.969549901057816,"M",NA,NA,1973-07-02,1983-07-02,NA,42.9979466119097,0.5,"med",NA,NA,NA
"AL",2017,"any_combo","prox","undirected",1,0.458436928362957,107.230066461982,0.950204484721231,"F",NA,NA,1981-04-24,1994-04-21,NA,36.186173853525,0.705410205994521,"hi",0,193,0
"AT",2017,"any_combo","prox","undirected",0,0.807601023128109,182.174383432466,0.953457645319282,"M","AL",NA,1999-11-02,1999-11-04,NA,17.6618754277892,0.865949119284932,"hi",NA,NA,NA
"BB",2017,"any_combo","prox","undirected",2,0.891238401929134,187.04142732462,0.95288247065624,"M",NA,NA,1966-07-02,1983-07-02,NA,50.9979466119097,0.66087109259726,"hi",NA,NA,NA
"DL",2017,"any_combo","prox","undirected",2,0.573640690870798,140.740721286694,0.946704869386489,"F",NA,NA,2003-01-07,2016-01-04,NA,14.4804928131417,0.429670329848485,"med",140,259,0.540540540540541
"ES",2017,"any_combo","prox","undirected",0,1,229.362193627795,0.952083428172269,"M","EK","AJ",1994-07-02,1996-03-03,NA,22.9979466119097,1,"hi",NA,NA,NA
"FS",2017,"any_combo","prox","undirected",17,0.346563750243471,88.2532918008332,0.9583347138712,"F",NA,NA,2004-02-08,2017-02-04,NA,13.3935660506502,0.163945578246032,"lo",29,201,0.144278606965174
"GG",2017,"any_combo","prox","undirected",3,0.494198595704451,130.89471918811,0.970046516867356,"F","GS","AJ?",2002-07-02,2005-01-19,NA,14.9979466119097,0.00254403129589041,"lo",0,75,0
"JU",2017,"any_combo","prox","undirected",127,0.104030203163502,26.511356493541,1,"F",NA,NA,2003-10-16,2016-10-12,NA,13.7084188911704,0.454938271805556,"med",98,182,0.538461538461538
"LK",2017,"any_combo","prox","undirected",18,0.964852062907676,208.435587782651,0.940961095997908,"M","LP",NA,1983-07-02,1983-07-02,NA,33.9986310746064,0.55484720730137,"med",NA,NA,NA
"LN",2017,"any_combo","prox","undirected",0,0.639508776919304,139.227485204944,0.948838597799292,"F",NA,"Tyner (Ngogo)",1995-08-17,2008-08-13,NA,21.8726899383984,0.238515730873973,"lo",22,106,0.207547169811321
"ML",2017,"any_combo","prox","undirected",40,0.322647350908346,86.8435300511632,0.97805484759586,"F",NA,NA,1996-01-18,2009-01-14,NA,21.45106091718,0.583916904726027,"med",0,222,0
"MX",2017,"any_combo","prox","undirected",24,0.420154983812475,94.4449831642846,0.959342401090994,"M","MU","SL",1998-01-15,1999-01-09,NA,19.4579055441478,0.186527171580822,"lo",NA,NA,NA
"NP",2017,"any_combo","prox","undirected",52,0.421013062735626,121.840704875179,0.921993625869401,"F","NL","LK",2000-02-09,2000-02-11,NA,17.3908281998631,0.150021576641096,"lo",0,200,0
"OG",2017,"any_combo","prox","undirected",0,0.969420115552959,214.137556659786,0.958140570404177,"M","OU","MS",2001-04-05,2001-04-12,NA,16.2381930184805,0.629431983561644,"med",NA,NA,NA
"OM",2017,"any_combo","prox","undirected",29,0.462293491330977,115.1539069427,0.955262503889401,"F","OU","TU",2005-06-23,2005-06-30,NA,12.0219028062971,0.328813287326027,"med",6,172,0.0348837209302326
"OT",2017,"any_combo","prox","undirected",0,0.570389754105377,150.900254269229,0.939834878225571,"F","OU","ST",1998-02-13,1998-02-13,NA,19.378507871321,0.547764564328767,"med",0,188,0
"OU",2017,"any_combo","prox","undirected",23,0.565833485696041,132.377927084186,0.999332782954581,"F",NA,NA,1979-12-14,1992-12-10,2017-07-21,37.5468856947296,1,"hi",0,97,0
"PB",2017,"any_combo","prox","undirected",27,0.719121450453272,155.558528082777,0.971225803334556,"M","PU",NA,1995-01-24,1995-02-24,NA,22.4339493497604,0.744375031315068,"hi",NA,NA,NA
"PO",2017,"any_combo","prox","undirected",0,0.419226366764592,118.150330120017,0.924057594217089,"F",NA,NA,1998-03-04,2011-03-01,NA,19.3264887063655,0.409891113369863,"med",58,192,0.302083333333333
"QT",2017,"any_combo","prox","undirected",0,0.344427638337407,94.3346839893527,0.97281630197912,"F",NA,NA,1992-06-20,2005-06-17,NA,25.0294318959617,0.724383561580822,"hi",13,238,0.0546218487394958
"TG",2017,"any_combo","prox","undirected",0,0.504451439789826,130.644240125111,0.951259624719547,"F",NA,NA,1980-05-17,1993-05-14,NA,37.1225188227242,0.960138491852055,"hi",0,223,0
"TJ",2017,"any_combo","prox","undirected",28,0.551097093515046,127.596214166191,0.941435838199732,"M","TG","AJ",1995-08-13,1995-08-13,NA,21.8836413415469,0.871993075575342,"hi",NA,NA,NA
"TT",2017,"any_combo","prox","undirected",0,0.608216546444871,149.169772589658,0.940341902359873,"M","TG","AJ",2000-11-03,2000-11-08,NA,16.6570841889117,0.403143659860274,"med",NA,NA,NA
"UM",2017,"any_combo","prox","undirected",0,0.693747522970518,188.678459897857,0.922984320428353,"F",NA,NA,1982-12-31,1995-12-28,NA,34.4996577686516,0.830743138219178,"hi",0,185,0
"WA",2017,"any_combo","prox","undirected",43,0.400933498591896,103.880368972694,0.940526919519674,"F",NA,NA,1991-11-29,2004-11-25,NA,25.5879534565366,0.0847759544657534,"lo",0,196,0
"WL",2017,"any_combo","prox","undirected",8,0.429449074181539,117.814262214081,0.951962852580231,"F",NA,NA,1992-10-27,2005-10-24,NA,24.6762491444216,0.876810677865753,"hi",3,227,0.013215859030837
"YB",2017,"any_combo","prox","undirected",0,0.833309431648733,175.003854319378,0.984717392225696,"M",NA,NA,1973-07-02,1983-07-02,NA,43.9972621492129,0.429978925446575,"med",NA,NA,NA
