"ID1","ID2","year","total_AB_gm_gmd","total_AB_party","gmgmdi","sex_ID1","sex_ID2","n_AB_gmgmd","n_BA_gmgmd","age_mid_year_ID1","age_mid_year_ID2","weeks_pres_ID1","weeks_pres_ID2","n_AB_party","n_BA_party","dyad_sex"
"BB","LN",2016,0,85,0,"M","F",0,0,49.9986310746064,20.8733744010951,52,52,35,50,"mixed"
"BB","ML",2016,0,263,0,"M","F",0,0,49.9986310746064,20.4517453798768,52,52,158,105,"mixed"
"BB","MX",2016,2,315,0.634920634920635,"M","M",0,2,49.9986310746064,18.4585900068446,52,52,145,170,"male"
"BB","NP",2016,0,210,0,"M","F",0,0,49.9986310746064,16.3915126625599,52,52,96,114,"mixed"
"BB","OG",2016,1,442,0.226244343891403,"M","M",1,0,49.9986310746064,15.2388774811773,52,52,203,239,"male"
"BB","OT",2016,0,67,0,"M","F",0,0,49.9986310746064,18.3791923340178,52,52,19,48,"mixed"
"BB","OU",2016,0,68,0,"M","F",0,0,49.9986310746064,36.5475701574264,52,52,19,49,"mixed"
"BB","PB",2016,14,432,3.24074074074074,"M","M",4,10,49.9986310746064,21.4346338124572,52,52,149,283,"male"
"BB","PO",2016,0,317,0,"M","F",0,0,49.9986310746064,18.3271731690623,52,52,155,162,"mixed"
"BB","QT",2016,2,218,0.917431192660551,"M","F",2,0,49.9986310746064,24.0301163586585,52,52,135,83,"mixed"
"BB","RD",2016,0,103,0,"M","F",0,0,49.9986310746064,20.7091033538672,52,52,43,60,"mixed"
"BB","TG",2016,1,293,0.341296928327645,"M","F",1,0,49.9986310746064,36.1232032854209,52,52,142,151,"mixed"
"BB","TJ",2016,1,315,0.317460317460317,"M","M",0,1,49.9986310746064,20.8843258042437,52,52,180,135,"male"
"BB","TT",2016,0,378,0,"M","M",0,0,49.9986310746064,15.6577686516085,52,52,196,182,"male"
"BB","UM",2016,1,242,0.413223140495868,"M","F",1,0,49.9986310746064,33.5003422313484,52,52,133,109,"mixed"
"BB","WA",2016,0,71,0,"M","F",0,0,49.9986310746064,24.5886379192334,52,52,12,59,"mixed"
"BB","WL",2016,0,245,0,"M","F",0,0,49.9986310746064,23.6769336071184,52,52,151,94,"mixed"
"BB","YB",2016,24,493,4.86815415821501,"M","M",7,17,49.9986310746064,42.9979466119097,52,52,177,316,"male"
"DL","ES",2016,6,535,1.1214953271028,"F","M",3,3,13.4811772758385,21.9986310746064,51.6726190476191,52,190,345,"mixed"
"DL","GG",2016,0,129,0,"F","F",0,0,13.4811772758385,13.9986310746064,51.6726190476191,52,29,100,"female"
"DL","LK",2016,1,355,0.28169014084507,"F","M",0,1,13.4811772758385,32.9993155373032,51.6726190476191,52,110,245,"mixed"
"DL","LN",2016,0,110,0,"F","F",0,0,13.4811772758385,20.8733744010951,51.6726190476191,52,50,60,"female"
"DL","ML",2016,0,209,0,"F","F",0,0,13.4811772758385,20.4517453798768,51.6726190476191,52,61,148,"female"
"DL","MX",2016,1,212,0.471698113207547,"F","M",1,0,13.4811772758385,18.4585900068446,51.6726190476191,52,101,111,"mixed"
"DL","NP",2016,1,208,0.480769230769231,"F","F",0,1,13.4811772758385,16.3915126625599,51.6726190476191,52,28,180,"female"
"DL","OG",2016,0,403,0,"F","M",0,0,13.4811772758385,15.2388774811773,51.6726190476191,52,176,227,"mixed"
"DL","OT",2016,0,123,0,"F","F",0,0,13.4811772758385,18.3791923340178,51.6726190476191,52,73,50,"female"
"DL","OU",2016,0,170,0,"F","F",0,0,13.4811772758385,36.5475701574264,51.6726190476191,52,73,97,"female"
"DL","PB",2016,6,336,1.78571428571429,"F","M",3,3,13.4811772758385,21.4346338124572,51.6726190476191,52,137,199,"mixed"
"DL","PO",2016,0,91,0,"F","F",0,0,13.4811772758385,18.3271731690623,51.6726190476191,52,57,34,"female"
"DL","QT",2016,0,173,0,"F","F",0,0,13.4811772758385,24.0301163586585,51.6726190476191,52,71,102,"female"
"DL","RD",2016,2,175,1.14285714285714,"F","F",0,2,13.4811772758385,20.7091033538672,51.6726190476191,52,44,131,"female"
"DL","TG",2016,0,268,0,"F","F",0,0,13.4811772758385,36.1232032854209,51.6726190476191,52,134,134,"female"
"DL","TJ",2016,0,210,0,"F","M",0,0,13.4811772758385,20.8843258042437,51.6726190476191,52,132,78,"mixed"
"DL","TT",2016,2,241,0.829875518672199,"F","M",1,1,13.4811772758385,15.6577686516085,51.6726190476191,52,126,115,"mixed"
"DL","UM",2016,0,160,0,"F","F",0,0,13.4811772758385,33.5003422313484,51.6726190476191,52,65,95,"female"
"DL","WA",2016,0,103,0,"F","F",0,0,13.4811772758385,24.5886379192334,51.6726190476191,52,5,98,"female"
"DL","WL",2016,0,185,0,"F","F",0,0,13.4811772758385,23.6769336071184,51.6726190476191,52,79,106,"female"
"DL","YB",2016,0,222,0,"F","M",0,0,13.4811772758385,42.9979466119097,51.6726190476191,52,42,180,"mixed"
"ES","GG",2016,0,188,0,"M","F",0,0,21.9986310746064,13.9986310746064,52,52,115,73,"mixed"
"ES","LK",2016,10,1150,0.869565217391304,"M","M",2,8,21.9986310746064,32.9993155373032,52,52,379,771,"male"
"ES","LN",2016,0,179,0,"M","F",0,0,21.9986310746064,20.8733744010951,52,52,66,113,"mixed"
"ES","ML",2016,5,679,0.736377025036819,"M","F",3,2,21.9986310746064,20.4517453798768,52,52,383,296,"mixed"
"ES","MX",2016,4,570,0.701754385964912,"M","M",3,1,21.9986310746064,18.4585900068446,52,52,335,235,"male"
"ES","NP",2016,0,588,0,"M","F",0,0,21.9986310746064,16.3915126625599,52,52,311,277,"mixed"
"ES","OG",2016,3,941,0.318809776833156,"M","M",1,2,21.9986310746064,15.2388774811773,52,52,502,439,"male"
"ES","OT",2016,0,359,0,"M","F",0,0,21.9986310746064,18.3791923340178,52,52,140,219,"mixed"
"ES","OU",2016,0,345,0,"M","F",0,0,21.9986310746064,36.5475701574264,52,52,139,206,"mixed"
"ES","PB",2016,4,643,0.622083981337481,"M","M",1,3,21.9986310746064,21.4346338124572,52,52,226,417,"male"
"ES","PO",2016,3,511,0.587084148727984,"M","F",3,0,21.9986310746064,18.3271731690623,52,52,250,261,"mixed"
"ES","QT",2016,2,375,0.533333333333333,"M","F",2,0,21.9986310746064,24.0301163586585,52,52,188,187,"mixed"
"ES","RD",2016,1,193,0.518134715025907,"M","F",0,1,21.9986310746064,20.7091033538672,52,52,88,105,"mixed"
"ES","TG",2016,2,784,0.255102040816327,"M","F",0,2,21.9986310746064,36.1232032854209,52,52,313,471,"mixed"
"ES","TJ",2016,4,539,0.742115027829314,"M","M",1,3,21.9986310746064,20.8843258042437,52,52,285,254,"male"
"ES","TT",2016,2,670,0.298507462686567,"M","M",0,2,21.9986310746064,15.6577686516085,52,52,332,338,"male"
"ES","UM",2016,2,489,0.408997955010225,"M","F",1,1,21.9986310746064,33.5003422313484,52,52,261,228,"mixed"
"ES","WA",2016,2,241,0.829875518672199,"M","F",0,2,21.9986310746064,24.5886379192334,52,52,19,222,"mixed"
"ES","WL",2016,0,457,0,"M","F",0,0,21.9986310746064,23.6769336071184,52,52,162,295,"mixed"
"ES","YB",2016,6,766,0.783289817232376,"M","M",3,3,21.9986310746064,42.9979466119097,52,52,339,427,"male"
"GG","LK",2016,0,105,0,"F","M",0,0,13.9986310746064,32.9993155373032,52,52,41,64,"mixed"
"GG","LN",2016,0,40,0,"F","F",0,0,13.9986310746064,20.8733744010951,52,52,4,36,"female"
"GG","ML",2016,0,261,0,"F","F",0,0,13.9986310746064,20.4517453798768,52,52,133,128,"female"
"GG","MX",2016,0,259,0,"F","M",0,0,13.9986310746064,18.4585900068446,52,52,130,129,"mixed"
"GG","NP",2016,0,110,0,"F","F",0,0,13.9986310746064,16.3915126625599,52,52,31,79,"female"
"GG","OG",2016,0,223,0,"F","M",0,0,13.9986310746064,15.2388774811773,52,52,99,124,"mixed"
"GG","OT",2016,0,100,0,"F","F",0,0,13.9986310746064,18.3791923340178,52,52,10,90,"female"
"GG","OU",2016,0,181,0,"F","F",0,0,13.9986310746064,36.5475701574264,52,52,20,161,"female"
"GG","PB",2016,0,187,0,"F","M",0,0,13.9986310746064,21.4346338124572,52,52,33,154,"mixed"
"GG","PO",2016,0,0,0,"F","F",0,0,13.9986310746064,18.3271731690623,52,52,0,0,"female"
"GG","QT",2016,0,88,0,"F","F",0,0,13.9986310746064,24.0301163586585,52,52,18,70,"female"
"GG","RD",2016,0,36,0,"F","F",0,0,13.9986310746064,20.7091033538672,52,52,0,36,"female"
"GG","TG",2016,0,217,0,"F","F",0,0,13.9986310746064,36.1232032854209,52,52,77,140,"female"
"GG","TJ",2016,0,152,0,"F","M",0,0,13.9986310746064,20.8843258042437,52,52,84,68,"mixed"
"GG","TT",2016,0,148,0,"F","M",0,0,13.9986310746064,15.6577686516085,52,52,53,95,"mixed"
"GG","UM",2016,3,503,0.596421471172962,"F","F",1,2,13.9986310746064,33.5003422313484,52,52,287,216,"female"
"GG","WA",2016,0,99,0,"F","F",0,0,13.9986310746064,24.5886379192334,52,52,14,85,"female"
"GG","WL",2016,0,86,0,"F","F",0,0,13.9986310746064,23.6769336071184,52,52,15,71,"female"
"GG","YB",2016,0,194,0,"F","M",0,0,13.9986310746064,42.9979466119097,52,52,35,159,"mixed"
"LK","LN",2016,0,65,0,"M","F",0,0,32.9993155373032,20.8733744010951,52,52,54,11,"mixed"
"LK","ML",2016,0,294,0,"M","F",0,0,32.9993155373032,20.4517453798768,52,52,255,39,"mixed"
"LK","MX",2016,9,579,1.55440414507772,"M","M",6,3,32.9993155373032,18.4585900068446,52,52,420,159,"male"
"LK","NP",2016,3,529,0.56710775047259,"M","F",2,1,32.9993155373032,16.3915126625599,52,52,307,222,"mixed"
"LK","OG",2016,24,941,2.55047821466525,"M","M",15,9,32.9993155373032,15.2388774811773,52,52,512,429,"male"
"LK","OT",2016,1,289,0.346020761245675,"M","F",0,1,32.9993155373032,18.3791923340178,52,52,148,141,"mixed"
"LK","OU",2016,0,323,0,"M","F",0,0,32.9993155373032,36.5475701574264,52,52,131,192,"mixed"
"LK","PB",2016,6,448,1.33928571428571,"M","M",3,3,32.9993155373032,21.4346338124572,52,52,263,185,"male"
"LK","PO",2016,0,245,0,"M","F",0,0,32.9993155373032,18.3271731690623,52,52,172,73,"mixed"
"LK","QT",2016,0,293,0,"M","F",0,0,32.9993155373032,24.0301163586585,52,52,160,133,"mixed"
"LK","RD",2016,0,149,0,"M","F",0,0,32.9993155373032,20.7091033538672,52,52,92,57,"mixed"
"LK","TG",2016,0,648,0,"M","F",0,0,32.9993155373032,36.1232032854209,52,52,352,296,"mixed"
"LK","TJ",2016,22,607,3.62438220757825,"M","M",9,13,32.9993155373032,20.8843258042437,52,52,385,222,"male"
"LK","TT",2016,2,570,0.350877192982456,"M","M",2,0,32.9993155373032,15.6577686516085,52,52,419,151,"male"
"LK","UM",2016,5,422,1.18483412322275,"M","F",3,2,32.9993155373032,33.5003422313484,52,52,242,180,"mixed"
"LK","WA",2016,0,198,0,"M","F",0,0,32.9993155373032,24.5886379192334,52,52,60,138,"mixed"
"LK","WL",2016,0,294,0,"M","F",0,0,32.9993155373032,23.6769336071184,52,52,150,144,"mixed"
"LK","YB",2016,31,751,4.12782956058589,"M","M",17,14,32.9993155373032,42.9979466119097,52,52,477,274,"male"
"LN","ML",2016,0,33,0,"F","F",0,0,20.8733744010951,20.4517453798768,52,52,19,14,"female"
"LN","MX",2016,0,77,0,"F","M",0,0,20.8733744010951,18.4585900068446,52,52,50,27,"mixed"
"LN","NP",2016,1,168,0.595238095238095,"F","F",0,1,20.8733744010951,16.3915126625599,52,52,115,53,"female"
"LN","OG",2016,1,111,0.900900900900901,"F","M",1,0,20.8733744010951,15.2388774811773,52,52,47,64,"mixed"
"LN","OT",2016,0,31,0,"F","F",0,0,20.8733744010951,18.3791923340178,52,52,1,30,"female"
"LN","OU",2016,0,32,0,"F","F",0,0,20.8733744010951,36.5475701574264,52,52,0,32,"female"
"LN","PB",2016,0,90,0,"F","M",0,0,20.8733744010951,21.4346338124572,52,52,50,40,"mixed"
"LN","PO",2016,0,186,0,"F","F",0,0,20.8733744010951,18.3271731690623,52,52,81,105,"female"
"LN","QT",2016,0,208,0,"F","F",0,0,20.8733744010951,24.0301163586585,52,52,121,87,"female"
"LN","RD",2016,1,191,0.523560209424084,"F","F",0,1,20.8733744010951,20.7091033538672,52,52,50,141,"female"
"LN","TG",2016,0,176,0,"F","F",0,0,20.8733744010951,36.1232032854209,52,52,91,85,"female"
"LN","TJ",2016,6,254,2.36220472440945,"F","M",2,4,20.8733744010951,20.8843258042437,52,52,103,151,"mixed"
"LN","TT",2016,0,173,0,"F","M",0,0,20.8733744010951,15.6577686516085,52,52,107,66,"mixed"
"LN","UM",2016,0,66,0,"F","F",0,0,20.8733744010951,33.5003422313484,52,52,54,12,"female"
"LN","WA",2016,0,17,0,"F","F",0,0,20.8733744010951,24.5886379192334,52,52,0,17,"female"
"LN","WL",2016,0,257,0,"F","F",0,0,20.8733744010951,23.6769336071184,52,52,135,122,"female"
"LN","YB",2016,0,154,0,"F","M",0,0,20.8733744010951,42.9979466119097,52,52,84,70,"mixed"
"ML","MX",2016,0,435,0,"F","M",0,0,20.4517453798768,18.4585900068446,52,52,221,214,"mixed"
"ML","NP",2016,0,1141,0,"F","F",0,0,20.4517453798768,16.3915126625599,52,52,563,578,"female"
"ML","OG",2016,2,441,0.453514739229025,"F","M",2,0,20.4517453798768,15.2388774811773,52,52,195,246,"mixed"
"ML","OT",2016,0,248,0,"F","F",0,0,20.4517453798768,18.3791923340178,52,52,82,166,"female"
"ML","OU",2016,0,356,0,"F","F",0,0,20.4517453798768,36.5475701574264,52,52,82,274,"female"
"ML","PB",2016,5,380,1.31578947368421,"F","M",4,1,20.4517453798768,21.4346338124572,52,52,174,206,"mixed"
"ML","PO",2016,0,148,0,"F","F",0,0,20.4517453798768,18.3271731690623,52,52,126,22,"female"
"ML","QT",2016,0,254,0,"F","F",0,0,20.4517453798768,24.0301163586585,52,52,174,80,"female"
"ML","RD",2016,0,314,0,"F","F",0,0,20.4517453798768,20.7091033538672,52,52,135,179,"female"
"ML","TG",2016,2,676,0.29585798816568,"F","F",0,2,20.4517453798768,36.1232032854209,52,52,275,401,"female"
"ML","TJ",2016,4,288,1.38888888888889,"F","M",3,1,20.4517453798768,20.8843258042437,52,52,118,170,"mixed"
"ML","TT",2016,3,437,0.68649885583524,"F","M",2,1,20.4517453798768,15.6577686516085,52,52,221,216,"mixed"
"ML","UM",2016,0,364,0,"F","F",0,0,20.4517453798768,33.5003422313484,52,52,186,178,"female"
"ML","WA",2016,0,230,0,"F","F",0,0,20.4517453798768,24.5886379192334,52,52,33,197,"female"
"ML","WL",2016,0,311,0,"F","F",0,0,20.4517453798768,23.6769336071184,52,52,150,161,"female"
"ML","YB",2016,0,302,0,"F","M",0,0,20.4517453798768,42.9979466119097,52,52,138,164,"mixed"
"MX","NP",2016,1,330,0.303030303030303,"M","F",0,1,18.4585900068446,16.3915126625599,52,52,111,219,"mixed"
"MX","OG",2016,13,528,2.46212121212121,"M","M",4,9,18.4585900068446,15.2388774811773,52,52,233,295,"male"
"MX","OT",2016,0,138,0,"M","F",0,0,18.4585900068446,18.3791923340178,52,52,51,87,"mixed"
"MX","OU",2016,0,179,0,"M","F",0,0,18.4585900068446,36.5475701574264,52,52,31,148,"mixed"
"MX","PB",2016,1,335,0.298507462686567,"M","M",1,0,18.4585900068446,21.4346338124572,52,52,87,248,"male"
"MX","PO",2016,0,64,0,"M","F",0,0,18.4585900068446,18.3271731690623,52,52,62,2,"mixed"
"MX","QT",2016,0,160,0,"M","F",0,0,18.4585900068446,24.0301163586585,52,52,72,88,"mixed"
"MX","RD",2016,0,126,0,"M","F",0,0,18.4585900068446,20.7091033538672,52,52,41,85,"mixed"
"MX","TG",2016,0,162,0,"M","F",0,0,18.4585900068446,36.1232032854209,52,52,64,98,"mixed"
"MX","TJ",2016,0,283,0,"M","M",0,0,18.4585900068446,20.8843258042437,52,52,148,135,"male"
"MX","TT",2016,0,198,0,"M","M",0,0,18.4585900068446,15.6577686516085,52,52,38,160,"male"
"MX","UM",2016,0,355,0,"M","F",0,0,18.4585900068446,33.5003422313484,52,52,177,178,"mixed"
"MX","WA",2016,0,177,0,"M","F",0,0,18.4585900068446,24.5886379192334,52,52,43,134,"mixed"
"MX","WL",2016,0,237,0,"M","F",0,0,18.4585900068446,23.6769336071184,52,52,69,168,"mixed"
"MX","YB",2016,5,386,1.29533678756477,"M","M",2,3,18.4585900068446,42.9979466119097,52,52,134,252,"male"
"NP","OG",2016,2,401,0.498753117206983,"F","M",1,1,16.3915126625599,15.2388774811773,52,52,203,198,"mixed"
"NP","OT",2016,0,313,0,"F","F",0,0,16.3915126625599,18.3791923340178,52,52,141,172,"female"
"NP","OU",2016,0,517,0,"F","F",0,0,16.3915126625599,36.5475701574264,52,52,146,371,"female"
"NP","PB",2016,1,411,0.24330900243309,"F","M",1,0,16.3915126625599,21.4346338124572,52,52,173,238,"mixed"
"NP","PO",2016,1,274,0.364963503649635,"F","F",1,0,16.3915126625599,18.3271731690623,52,52,104,170,"female"
"NP","QT",2016,2,328,0.609756097560976,"F","F",1,1,16.3915126625599,24.0301163586585,52,52,102,226,"female"
"NP","RD",2016,1,129,0.775193798449612,"F","F",0,1,16.3915126625599,20.7091033538672,52,52,48,81,"female"
"NP","TG",2016,0,834,0,"F","F",0,0,16.3915126625599,36.1232032854209,52,52,372,462,"female"
"NP","TJ",2016,0,348,0,"F","M",0,0,16.3915126625599,20.8843258042437,52,52,238,110,"mixed"
"NP","TT",2016,5,428,1.16822429906542,"F","M",3,2,16.3915126625599,15.6577686516085,52,52,299,129,"mixed"
"NP","UM",2016,0,301,0,"F","F",0,0,16.3915126625599,33.5003422313484,52,52,149,152,"female"
"NP","WA",2016,0,289,0,"F","F",0,0,16.3915126625599,24.5886379192334,52,52,88,201,"female"
"NP","WL",2016,0,283,0,"F","F",0,0,16.3915126625599,23.6769336071184,52,52,71,212,"female"
"NP","YB",2016,0,246,0,"F","M",0,0,16.3915126625599,42.9979466119097,52,52,110,136,"mixed"
"OG","OT",2016,5,496,1.00806451612903,"M","F",2,3,15.2388774811773,18.3791923340178,52,52,209,287,"mixed"
"OG","OU",2016,13,563,2.30905861456483,"M","F",3,10,15.2388774811773,36.5475701574264,52,52,189,374,"mixed"
"OG","PB",2016,10,659,1.51745068285281,"M","M",8,2,15.2388774811773,21.4346338124572,52,52,380,279,"male"
"OG","PO",2016,0,179,0,"M","F",0,0,15.2388774811773,18.3271731690623,52,52,113,66,"mixed"
"OG","QT",2016,1,246,0.40650406504065,"M","F",0,1,15.2388774811773,24.0301163586585,52,52,82,164,"mixed"
"OG","RD",2016,4,226,1.76991150442478,"M","F",0,4,15.2388774811773,20.7091033538672,52,52,131,95,"mixed"
"OG","TG",2016,0,672,0,"M","F",0,0,15.2388774811773,36.1232032854209,52,52,283,389,"mixed"
"OG","TJ",2016,1,558,0.17921146953405,"M","M",0,1,15.2388774811773,20.8843258042437,52,52,297,261,"male"
"OG","TT",2016,13,563,2.30905861456483,"M","M",8,5,15.2388774811773,15.6577686516085,52,52,320,243,"male"
"OG","UM",2016,1,241,0.4149377593361,"M","F",0,1,15.2388774811773,33.5003422313484,52,52,74,167,"mixed"
"OG","WA",2016,2,339,0.589970501474926,"M","F",0,2,15.2388774811773,24.5886379192334,52,52,70,269,"mixed"
"OG","WL",2016,1,294,0.340136054421769,"M","F",1,0,15.2388774811773,23.6769336071184,52,52,102,192,"mixed"
"OG","YB",2016,3,458,0.655021834061135,"M","M",2,1,15.2388774811773,42.9979466119097,52,52,197,261,"male"
"OT","OU",2016,8,1281,0.624512099921936,"F","F",3,5,18.3791923340178,36.5475701574264,52,52,491,790,"female"
"OT","PB",2016,0,264,0,"F","M",0,0,18.3791923340178,21.4346338124572,52,52,121,143,"mixed"
"OT","PO",2016,0,160,0,"F","F",0,0,18.3791923340178,18.3271731690623,52,52,116,44,"female"
"OT","QT",2016,1,163,0.613496932515337,"F","F",0,1,18.3791923340178,24.0301163586585,52,52,134,29,"female"
"OT","RD",2016,0,138,0,"F","F",0,0,18.3791923340178,20.7091033538672,52,52,72,66,"female"
"OT","TG",2016,0,482,0,"F","F",0,0,18.3791923340178,36.1232032854209,52,52,235,247,"female"
"OT","TJ",2016,1,143,0.699300699300699,"F","M",1,0,18.3791923340178,20.8843258042437,52,52,52,91,"mixed"
"OT","TT",2016,0,251,0,"F","M",0,0,18.3791923340178,15.6577686516085,52,52,149,102,"mixed"
"OT","UM",2016,0,242,0,"F","F",0,0,18.3791923340178,33.5003422313484,52,52,132,110,"female"
"OT","WA",2016,0,218,0,"F","F",0,0,18.3791923340178,24.5886379192334,52,52,70,148,"female"
"OT","WL",2016,0,221,0,"F","F",0,0,18.3791923340178,23.6769336071184,52,52,141,80,"female"
"OT","YB",2016,0,85,0,"F","M",0,0,18.3791923340178,42.9979466119097,52,52,60,25,"mixed"
"OU","PB",2016,0,298,0,"F","M",0,0,36.5475701574264,21.4346338124572,52,52,167,131,"mixed"
"OU","PO",2016,0,140,0,"F","F",0,0,36.5475701574264,18.3271731690623,52,52,96,44,"female"
"OU","QT",2016,0,170,0,"F","F",0,0,36.5475701574264,24.0301163586585,52,52,141,29,"female"
"OU","RD",2016,0,120,0,"F","F",0,0,36.5475701574264,20.7091033538672,52,52,54,66,"female"
"OU","TG",2016,0,611,0,"F","F",0,0,36.5475701574264,36.1232032854209,52,52,364,247,"female"
"OU","TJ",2016,0,216,0,"F","M",0,0,36.5475701574264,20.8843258042437,52,52,125,91,"mixed"
"OU","TT",2016,0,290,0,"F","M",0,0,36.5475701574264,15.6577686516085,52,52,209,81,"mixed"
"OU","UM",2016,0,267,0,"F","F",0,0,36.5475701574264,33.5003422313484,52,52,157,110,"female"
"OU","WA",2016,0,219,0,"F","F",0,0,36.5475701574264,24.5886379192334,52,52,76,143,"female"
"OU","WL",2016,0,206,0,"F","F",0,0,36.5475701574264,23.6769336071184,52,52,109,97,"female"
"OU","YB",2016,0,101,0,"F","M",0,0,36.5475701574264,42.9979466119097,52,52,76,25,"mixed"
"PB","PO",2016,0,242,0,"M","F",0,0,21.4346338124572,18.3271731690623,52,52,134,108,"mixed"
"PB","QT",2016,0,301,0,"M","F",0,0,21.4346338124572,24.0301163586585,52,52,176,125,"mixed"
"PB","RD",2016,0,131,0,"M","F",0,0,21.4346338124572,20.7091033538672,52,52,54,77,"mixed"
"PB","TG",2016,9,507,1.77514792899408,"M","F",1,8,21.4346338124572,36.1232032854209,52,52,223,284,"mixed"
"PB","TJ",2016,4,286,1.3986013986014,"M","M",3,1,21.4346338124572,20.8843258042437,52,52,192,94,"male"
"PB","TT",2016,5,542,0.922509225092251,"M","M",1,4,21.4346338124572,15.6577686516085,52,52,285,257,"male"
"PB","UM",2016,2,355,0.563380281690141,"M","F",0,2,21.4346338124572,33.5003422313484,52,52,175,180,"mixed"
"PB","WA",2016,3,417,0.719424460431655,"M","F",3,0,21.4346338124572,24.5886379192334,52,52,223,194,"mixed"
"PB","WL",2016,0,210,0,"M","F",0,0,21.4346338124572,23.6769336071184,52,52,104,106,"mixed"
"PB","YB",2016,5,281,1.77935943060498,"M","M",1,4,21.4346338124572,42.9979466119097,52,52,140,141,"male"
"PO","QT",2016,0,520,0,"F","F",0,0,18.3271731690623,24.0301163586585,52,52,332,188,"female"
"PO","RD",2016,0,259,0,"F","F",0,0,18.3271731690623,20.7091033538672,52,52,72,187,"female"
"PO","TG",2016,0,246,0,"F","F",0,0,18.3271731690623,36.1232032854209,52,52,106,140,"female"
"PO","TJ",2016,0,235,0,"F","M",0,0,18.3271731690623,20.8843258042437,52,52,100,135,"mixed"
"PO","TT",2016,1,337,0.29673590504451,"F","M",0,1,18.3271731690623,15.6577686516085,52,52,217,120,"mixed"
"PO","UM",2016,0,73,0,"F","F",0,0,18.3271731690623,33.5003422313484,52,52,53,20,"female"
"PO","WA",2016,0,242,0,"F","F",0,0,18.3271731690623,24.5886379192334,52,52,88,154,"female"
"PO","WL",2016,0,595,0,"F","F",0,0,18.3271731690623,23.6769336071184,52,52,260,335,"female"
"PO","YB",2016,0,263,0,"F","M",0,0,18.3271731690623,42.9979466119097,52,52,111,152,"mixed"
"QT","RD",2016,0,263,0,"F","F",0,0,24.0301163586585,20.7091033538672,52,52,97,166,"female"
"QT","TG",2016,0,372,0,"F","F",0,0,24.0301163586585,36.1232032854209,52,52,165,207,"female"
"QT","TJ",2016,0,229,0,"F","M",0,0,24.0301163586585,20.8843258042437,52,52,124,105,"mixed"
"QT","TT",2016,1,396,0.252525252525253,"F","M",0,1,24.0301163586585,15.6577686516085,52,52,199,197,"mixed"
"QT","UM",2016,0,197,0,"F","F",0,0,24.0301163586585,33.5003422313484,52,52,113,84,"female"
"QT","WA",2016,0,236,0,"F","F",0,0,24.0301163586585,24.5886379192334,52,52,64,172,"female"
"QT","WL",2016,0,763,0,"F","F",0,0,24.0301163586585,23.6769336071184,52,52,279,484,"female"
"QT","YB",2016,0,216,0,"F","M",0,0,24.0301163586585,42.9979466119097,52,52,70,146,"mixed"
"RD","TG",2016,0,167,0,"F","F",0,0,20.7091033538672,36.1232032854209,52,52,118,49,"female"
"RD","TJ",2016,1,65,1.53846153846154,"F","M",0,1,20.7091033538672,20.8843258042437,52,52,43,22,"mixed"
"RD","TT",2016,0,176,0,"F","M",0,0,20.7091033538672,15.6577686516085,52,52,105,71,"mixed"
"RD","UM",2016,0,104,0,"F","F",0,0,20.7091033538672,33.5003422313484,52,52,86,18,"female"
"RD","WA",2016,0,67,0,"F","F",0,0,20.7091033538672,24.5886379192334,52,52,18,49,"female"
"RD","WL",2016,0,196,0,"F","F",0,0,20.7091033538672,23.6769336071184,52,52,102,94,"female"
"RD","YB",2016,0,77,0,"F","M",0,0,20.7091033538672,42.9979466119097,52,52,26,51,"mixed"
"TG","TJ",2016,29,1007,2.8798411122145,"F","M",23,6,36.1232032854209,20.8843258042437,52,52,572,435,"mixed"
"TG","TT",2016,37,1235,2.99595141700405,"F","M",25,12,36.1232032854209,15.6577686516085,52,52,757,478,"mixed"
"TG","UM",2016,0,452,0,"F","F",0,0,36.1232032854209,33.5003422313484,52,52,220,232,"female"
"TG","WA",2016,0,140,0,"F","F",0,0,36.1232032854209,24.5886379192334,52,52,36,104,"female"
"TG","WL",2016,0,281,0,"F","F",0,0,36.1232032854209,23.6769336071184,52,52,143,138,"female"
"TG","YB",2016,1,552,0.181159420289855,"F","M",1,0,36.1232032854209,42.9979466119097,52,52,271,281,"mixed"
"TJ","TT",2016,2,778,0.25706940874036,"M","M",0,2,20.8843258042437,15.6577686516085,52,52,390,388,"male"
"TJ","UM",2016,0,221,0,"M","F",0,0,20.8843258042437,33.5003422313484,52,52,71,150,"mixed"
"TJ","WA",2016,0,163,0,"M","F",0,0,20.8843258042437,24.5886379192334,52,52,52,111,"mixed"
"TJ","WL",2016,1,165,0.606060606060606,"M","F",0,1,20.8843258042437,23.6769336071184,52,52,69,96,"mixed"
"TJ","YB",2016,20,664,3.01204819277108,"M","M",15,5,20.8843258042437,42.9979466119097,52,52,286,378,"male"
"TT","UM",2016,0,298,0,"M","F",0,0,15.6577686516085,33.5003422313484,52,52,104,194,"mixed"
"TT","WA",2016,2,166,1.20481927710843,"M","F",1,1,15.6577686516085,24.5886379192334,52,52,50,116,"mixed"
"TT","WL",2016,1,341,0.293255131964809,"M","F",0,1,15.6577686516085,23.6769336071184,52,52,136,205,"mixed"
"TT","YB",2016,4,591,0.676818950930626,"M","M",4,0,15.6577686516085,42.9979466119097,52,52,290,301,"male"
